p_sys_id,p_faci_sk,p_faci_ty_cd,p_faci_beg_dt,p_faci_end_dt,p_faci_admin_nam,p_faci_fy_mo_num,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1171971,17880,NRS,2013-10-01,2018-10-23,Anthony Janusz,1,3,B-Term-Prov-Trigger_2435956.00,2019-03-12 18:00:50.153083,ZOEASANDY,2014-05-19 15:07:32.804000
1171972,17881,NRS,2013-10-01,2015-11-12,Mitchell Leupp,1,3,B-Term-Prov-Trigger_787095.00,2015-11-30 18:00:48.883548,ZOEASANDY,2014-05-19 15:09:19.719000
1286767,17882,6,2014-01-01,2014-12-31,Mark Ulrich,1,23,BRENDAPEREZESCOB,2014-07-03 14:50:04.605000,guestUser,2014-05-19 16:02:49.850000
1154816,17883,ACF,2013-10-01,1999-12-31,BRUCE BOWERSOX,1,1,JMLAGRO,2015-08-04 09:49:33.551000,PJHEID,2014-05-19 21:40:59.117000
1286906,17889,ACF,1977-11-07,2020-12-31, ,1,14,KWOODALL,2014-07-30 11:00:32.860000,guestUser,2014-05-21 12:15:00.708000
1286861,17890,6,2009-01-01,1999-12-31, ,1,16,PJHEID,2014-05-30 11:30:58.920000,guestUser,2014-05-21 12:48:11.542000
1155321,17891,11,2013-10-01,2013-12-31,Heartview,1,6,THENDERSON,2015-08-15 14:27:12.724000,JOYSPEZIALE,2014-05-21 13:55:02.789000
1286926,17892,ACF,1985-08-07,1999-12-31,Gillette,1,5,SHERSAYLER,2015-01-29 12:45:58.013000,guestUser,2014-05-22 10:11:09.118000
1287048,17893,ACF,1976-09-17,1999-12-01,Theo Stoller,1,10,KWOODALL,2014-06-26 09:29:21.473000,guestUser,2014-05-22 17:10:19.609000
1287048,17894,NRS,1976-09-17,1999-12-01,Theo Stoller,1,10,KWOODALL,2014-06-26 09:29:21.473000,guestUser,2014-05-22 17:10:19.609000
1287076,17895,6,1987-10-01,1999-12-31,Dolores Bagan,1,29,PJHEID,2014-09-11 08:46:14.617000,guestUser,2014-05-23 11:17:53.227000
1287096,17896,REH,2013-09-01,2014-12-31,,1,33,PJHEID,2015-11-20 15:41:38.289000,guestUser,2014-05-23 14:13:16.725000
1287102,17897,ACF,1977-01-26,1999-12-31,Jim Long,1,9,JOYSPEZIALE,2014-06-06 12:10:35.450000,guestUser,2014-05-23 15:40:45.359000
1171481,17901,NRS,2013-10-01,2020-11-21,Sunnyside Care,1,1,B-Term-Prov-Trigger_1297278.00,2025-03-18 18:01:47.234324,JMLAGRO,2014-05-27 11:29:59.481000
1172037,17913,6,2013-10-01,2018-07-01,,1,3,B-Term-Prov-Trigger_2526571.00,2019-05-07 18:01:19.594226,KWOODALL,2014-06-03 15:26:23.916000
1171976,17919,NRS,2013-10-01,2016-12-31,David Brennan,1,2,B-Term-Prov-Trigger_2456973.00,2019-03-25 18:00:53.920191,PJHEID,2014-06-09 15:59:04.377000
1000112,17920,6,2013-10-01,2022-09-30,Theresa Kelly,1,2,B-Term-Prov-Trigger_4932690.00,2023-03-24 18:02:53.415215,JMLAGRO,2014-06-10 10:03:20.014000
1288312,17925,ACF,1989-05-11,1999-12-31,Peter Jacobson,1,14,RACHELSPANGENBER,2014-07-17 12:38:29.442000,guestUser,2014-06-10 15:32:52.179000
1279605,17926,7,2011-12-22,1999-12-31,Emmy Tretter,1,13,RACHELSPANGENBER,2014-06-24 11:37:40.110000,guestUser,2014-06-10 20:01:39.835000
1288357,17931,NRS,1976-11-01,1999-12-31,Christy Brinkma,1,15,SHERSAYLER,2014-06-24 07:56:11.122000,guestUser,2014-06-11 11:12:51.222000
1285618,17932,PSY,1985-01-01,1999-12-31,ND State Hosp,1,18,JUDITHSZEGEDI,2014-07-01 14:09:58.687000,guestUser,2014-06-11 16:34:00.707000
1288161,17945,6,2002-01-01,1999-12-31, ,1,9,SHERSAYLER,2014-07-15 10:23:16.579000,guestUser,2014-06-13 22:35:04.703000
1288696,17946,PRT,1999-01-01,1999-12-31, ,1,23,NAKARRIABELL,2014-08-21 11:04:59.549000,guestUser,2014-06-13 23:13:48.869000
1171581,17953,NRS,2013-10-01,2015-02-05,Joan Gedde,1,2,B-Term-Prov-Trigger_2429808.00,2019-03-08 18:00:54.532501,PJHEID,2014-06-16 11:21:33.610000
1001845,17964,7,2013-10-01,1999-12-31,Emmy Tretter,1,4,THENDERSON,2015-08-13 13:06:43.158000,RACHELSPANGENBER,2014-06-24 11:40:28.223000
1001845,17965,6,2013-10-01,1999-12-31,Emmy Tretter,1,4,THENDERSON,2015-08-13 13:06:43.158000,RACHELSPANGENBER,2014-06-24 11:40:28.224000
1171389,17984,NRS,2013-10-01,1999-12-31,,1,4,CHLHARMON,2017-01-16 08:41:33.097000,KWOODALL,2014-06-26 17:44:29.947000
1171430,17986,NRS,2013-10-01,2016-12-31,,1,3,B-Term-Prov-Trigger_1265495.00,2017-01-11 18:01:53.701363,JMLAGRO,2014-06-27 09:10:42.174000
1289170,17992,6,1975-01-01,1999-12-31,Senior Suites,1,16,JOYSPEZIALE,2014-07-15 14:09:21.087000,guestUser,2014-06-30 10:25:13.444000
1003261,17998,6,2013-10-01,2030-12-31,,1,1,PJHEID,2015-12-17 16:12:02.688000,ZOEASANDY,2014-07-02 15:21:51.273000
1154847,18005,PSY,2013-10-01,2023-11-30,,1,5,B-Term-Prov-Trigger_615474.00,2023-11-30 18:01:40.618064,JMLAGRO,2014-07-08 13:31:28.149000
1171453,18006,NRS,2013-10-01,2025-07-24,Judy Hulst,1,3,B-Term-Prov-Trigger_1481546.00,2025-07-24 18:02:14.528846,SHERSAYLER,2014-07-09 09:25:26.180000
1171984,18016,NRS,2013-10-01,2014-12-31,MSL,1,2,B-Term-Prov-Trigger_3268801.00,2020-07-28 18:02:37.702365,JMLAGRO,2014-07-15 10:29:21.224000
1289760,18025,ACF,2006-10-01,1999-12-31, ,1,16,MAGDALENAHANUSIA,2014-08-14 15:43:57.552000,guestUser,2014-07-22 11:46:00.355000
1171501,18029,NRS,2013-10-01,1999-12-31,Trevor Tompkins,1,3,THENDERSON,2015-08-15 16:24:48.836000,SHERSAYLER,2014-07-22 13:10:05.962000
1153839,18033,ACF,2013-10-01,1999-12-31,Todd A Forkel,1,0,KARINARUIZ,2014-07-24 09:33:11.260000,KARINARUIZ,2014-07-24 09:33:11.260000
1154775,18034,PSY,2013-10-01,2025-08-31,Cindy Severinso,1,3,B-Term-Prov-Trigger_1564131.00,2025-09-19 18:01:23.453517,KARINARUIZ,2014-07-24 10:37:11.859000
1171420,18035,NRS,2013-10-01,1999-12-31,Shawn Stuhaug,1,2,MAURICIOPENERAND,2015-03-11 14:32:54.780000,NAKARRIABELL,2014-07-24 11:48:07.930000
1154878,18047,ACF,2013-10-01,2017-01-01,Tara Sterk,1,1,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.725836,JOYSPEZIALE,2014-07-31 18:23:28.951000
1154860,18073,ACF,2013-10-01,2016-01-01,Harborview Med,1,3,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.735076,JMLAGRO,2014-08-14 08:26:58.723000
1290274,18079,ACF,1995-10-02,1999-12-31, ,1,42,KWOODALL,2014-09-05 16:48:19.304000,GUESTUSER,2014-08-20 08:43:06.848000
1290275,18080,ACF,1995-10-02,1999-12-31, ,1,24,KWOODALL,2014-09-12 09:08:38.920000,GUESTUSER,2014-08-20 09:34:23.439000
1188538,18081,PRT,2013-10-01,1999-12-31,,1,3,LKHUNT,2018-05-07 15:06:01.450000,NAKARRIABELL,2014-08-21 11:04:06.365000
1153869,18093,ACF,2013-10-01,2014-12-31,,1,2,CJFRANCIS,2016-02-08 15:10:11.581000,JMLAGRO,2014-08-26 14:57:25.422000
1172012,18112,6,2013-10-01,2018-08-06,Dolores Bagan,1,4,B-Term-Prov-Trigger_2091252.00,2018-08-06 18:01:55.978248,PJHEID,2014-09-11 08:47:04.651000
1290774,18122,ACF,1982-09-09,1999-12-31, ,1,10,PJHEID,2014-10-21 15:57:18.106000,GUESTUSER,2014-09-23 11:11:57.643000
1290807,18132,ACF,2014-05-02,2021-04-30,Eric Packer,1,64,B-Term-Prov-Trigger_3731604.00,2021-04-30 18:02:40.566431,GUESTUSER,2014-09-25 15:06:54.965000
1164522,18133,6,2013-10-01,2017-01-01,William May,1,2,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:14.620638,KWOODALL,2014-09-26 10:47:29.745000
1154038,18134,ACF,2013-10-01,2017-07-12,Tom Kooiman,1,3,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:00.844306,JOYSPEZIALE,2014-09-29 13:59:33.713000
1290844,18136,6,2014-12-22,1999-12-31,Judy Pepple,1,31,CR1906_SUP_PROV_DT,2015-06-29 14:34:17.738000,GUESTUSER,2014-09-30 13:52:29.853000
1153896,18172,ACF,2014-03-01,2022-04-25,,1,2,B-Term-Prov-Trigger_4347697.00,2022-04-25 18:02:57.087174,JMLAGRO,2014-11-25 13:15:35.138000
1288401,18183,ACF,2022-01-01,1999-12-31,cindy urbaniak,1,33,THENDERSON,2015-08-14 10:04:24.345000,GUESTUSER,2014-12-18 10:05:42.648000
1291734,18184,ACF,1972-04-24,1999-12-31, ,1,16,PJHEID,2015-04-06 16:07:15.402000,GUESTUSER,2014-12-19 13:11:09.264000
1291775,18186,6,2013-05-01,2013-10-02,Leslie Urvand,1,17,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.117241,GUESTUSER,2014-12-23 15:18:53.040000
1153838,18187,PSY,2013-10-01,2022-01-26,ND State Hosp,1,4,B-Term-Prov-Trigger_4195248.00,2022-01-26 18:02:54.582893,JMLAGRO,2014-12-24 09:49:55.437000
1291962,18193,8,1986-01-01,2020-01-01,Perry Center,1,32,KARINARUIZ,2015-04-06 15:10:56.079000,GUESTUSER,2015-01-16 16:27:48.949000
1292058,18195,ACF,2014-02-18,1999-12-31, ,1,11,MAURICIOPENERAND,2015-01-29 11:11:38.885000,GUESTUSER,2015-01-19 16:13:21.174000
1292003,18196,ACF,2000-07-01,1999-12-31,Nicole Johnson,1,23,KARINARUIZ,2015-01-27 15:21:55.836000,GUESTUSER,2015-01-20 15:51:30.264000
1292141,18197,ACF,1976-09-17,1999-12-01,THEO STOLLER,1,33,JMLAGRO,2015-06-16 08:34:54.979000,GUESTUSER,2015-01-22 12:54:16.523000
1170758,18212,ACF,2013-10-01,2021-11-03,Nicole Johnson,1,3,B-Term-Prov-Trigger_4052079.00,2021-11-03 18:06:19.526631,KARINARUIZ,2015-01-27 15:22:20.865000
1154545,18213,ACF,2013-10-01,1999-12-31,LINDSAY FLANNER,1,1,JMLAGRO,2015-06-29 10:34:40.409000,ESTHERSHAHPAR,2015-01-27 19:07:14.928000
1292326,18214,ACF,1953-09-11,1999-12-31, ,1,29,KARINARUIZ,2015-02-05 11:58:07.888000,GUESTUSER,2015-01-28 16:00:58.157000
1291768,18216,ACF,2013-10-01,1999-12-31, ,1,8,ZULEIMARUIZ,2015-02-04 19:34:06.583000,ZULEIMARUIZ,2015-01-29 20:11:32.027000
1292429,18221,ACF,2000-01-01,1999-01-02,Robert Freymull,1,22,NEERUSHARMA,2015-07-21 16:33:09.834000,GUESTUSER,2015-02-02 15:44:21.715000
1168237,18223,ACF,2013-10-01,2021-10-11,,1,3,B-Term-Prov-Trigger_4013016.00,2021-10-11 18:03:59.266710,KARINARUIZ,2015-02-05 11:58:39.768000
1172048,18232,6,2013-10-01,1999-12-31,Daniel Kelly,1,1,JMLAGRO,2015-02-24 12:11:27.060000,DANIELLAESTRELLA,2015-02-09 08:54:32.365000
1153977,18234,6,2013-10-01,2025-07-25,,1,4,B-Term-Prov-Trigger_1482925.00,2025-07-25 18:01:47.135472,BRENDAPEREZESCOB,2015-02-10 11:00:09.719000
1292915,18272,ACF,2004-10-01,1999-12-31,Rodney Barton,1,9,MMANYGUNS,2015-03-24 08:38:16.856000,GUESTUSER,2015-03-11 10:10:07.771000
1003344,18302,8,2013-10-01,2017-06-01,Perry Center,1,2,B-Term-Prov-Trigger_1456098.00,2017-06-12 18:00:51.758428,KARINARUIZ,2015-04-06 15:08:55.313000
1293477,18313,ACF,1966-07-01,1999-01-01, ,1,4,MMANYGUNS,2015-06-12 11:50:10.544000,GUESTUSER,2015-04-30 10:27:52.130000
1293516,18322,6,2015-07-01,1999-12-31,,1,14,THENDERSON,2016-02-12 10:32:49.616000,GUESTUSER,2015-05-13 10:07:54.955000
1293884,18367,PSY,2009-09-01,2000-09-01,Prairie St John,1,28,DANIELLAESTRELLA,2015-06-26 15:21:50.359000,GUESTUSER,2015-06-19 12:53:18.023000
1293964,18384,ACF,2015-04-05,2016-07-12,Farron Sneed,1,17,B-Term-Prov-Trigger_2396066.00,2019-02-15 18:00:56.171739,GUESTUSER,2015-07-06 10:52:36.747000
1294694,18402,PRT,2015-10-01,2018-06-30,"Our Home, Inc.",1,12,MMANYGUNS,2015-08-21 16:16:28.060000,GUESTUSER,2015-08-21 09:23:22.374000
1153781,17917,ACF,2013-10-01,1999-12-31,Jim Long,1,2,THENDERSON,2015-08-14 08:25:55.043000,JOYSPEZIALE,2014-06-06 12:13:30.299000
1287477,17912,6,1996-05-01,1999-12-31,Denise Tiggelaa,1,12,KARINARUIZ,2014-06-20 10:13:35.476000,guestUser,2014-06-01 14:42:26.460000
1285531,17921,ACF,2013-10-31,1999-12-31,Ivan Mitchell,1,21,SHERSAYLER,2014-07-22 12:46:47.776000,guestUser,2014-06-10 12:27:34.944000
1288703,17952,6,2013-10-31,1999-12-31,Trevor Tompkins,1,21,SHERSAYLER,2014-07-22 14:08:08.691000,guestUser,2014-06-16 09:48:12.588000
1288753,17956,ACF,2002-04-01,1999-12-31,TANYA SHARP,1,42,DOMINICKNGANTOU,2014-07-22 16:44:11.048000,guestUser,2014-06-18 09:40:45.292000
1288877,17960,6,2014-01-01,1999-12-31,Darla Baranko,1,20,JOYSPEZIALE,2014-08-07 19:47:36.709000,guestUser,2014-06-20 13:56:08.094000
1171473,17985,NRS,2013-10-01,2016-12-31,,1,3,B-Term-Prov-Trigger_1265495.00,2017-01-11 18:01:53.701363,JMLAGRO,2014-06-27 08:51:43.817000
1171387,17987,NRS,2013-10-01,2016-12-31,,1,3,B-Term-Prov-Trigger_1261771.00,2017-01-08 18:01:46.172899,JMLAGRO,2014-06-27 09:18:00.975000
1154802,18018,ACF,2013-10-01,2021-10-27,,1,4,B-Term-Prov-Trigger_4039502.00,2021-10-27 18:03:33.709530,JOYSPEZIALE,2014-07-15 15:52:07.742000
1153759,18026,ACF,2013-10-01,1999-12-31,Ivan Mitchell,1,3,THENDERSON,2015-08-15 16:23:51.780000,SHERSAYLER,2014-07-22 12:47:37.395000
1289818,18036,REH,2014-08-06,2014-07-24,,1,35,PJHEID,2016-02-18 15:57:34.980000,guestUser,2014-07-24 12:45:23.948000
1154008,18041,ACF,2013-10-01,2021-11-17,,1,2,B-Term-Prov-Trigger_4075957.00,2021-11-17 18:06:08.580722,JMLAGRO,2014-07-28 08:42:10.007000
1000048,18075,ACF,2013-10-01,2016-07-24,,1,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.735076,MAGDALENAHANUSIA,2014-08-14 15:45:45.949000
1154005,18076,6,2013-10-01,2016-04-01,William May,1,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.735076,JOYSPEZIALE,2014-08-14 16:53:02.973000
1290719,18115,ACF,1990-03-01,1999-12-31, ,1,19,JMLAGRO,2014-11-25 13:12:44.815000,GUESTUSER,2014-09-17 08:09:14.337000
1290761,18117,ACF,1966-07-01,1999-06-30,Jason Humphrey,1,17,JMLAGRO,2014-10-30 14:08:28.285000,GUESTUSER,2014-09-19 15:00:53.796000
1170510,18135,ACF,2013-10-01,2019-07-01,Casey Ryan,1,2,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:10.632203,BRENDAPEREZESCOB,2014-09-30 10:04:50.664000
1292039,18194,ACF,2006-05-22,1999-12-31, ,1,7,MAURICIOPENERAND,2015-02-02 13:04:21.518000,GUESTUSER,2015-01-19 11:16:09.964000
1157101,18262,ACF,2015-01-23,1999-12-31,,1,3,CJFRANCIS,2016-05-25 12:37:16.268000,BRENDAPEREZESCOB,2015-03-09 09:46:23.951000
1154660,18314,ACF,2013-10-01,2016-06-01,,1,3,B-Term-Prov-Trigger_2396066.00,2019-02-15 18:00:56.171739,PJHEID,2015-04-30 21:10:05.450000
1293639,18332,ACF,1976-07-17,1999-12-01,THEO STOLLER,1,13,ESTHERSHAHPAR,2015-06-01 14:01:59.628000,GUESTUSER,2015-05-18 11:57:20.541000
1293821,18353,11,2015-07-01,1999-12-31,,1,11,CHLHARMON,2017-10-31 10:50:41.785000,GUESTUSER,2015-06-11 14:08:50.662000
1293911,18376,REH,2014-07-01,2000-07-01,Prairie St John,1,1,GUESTUSER,2015-06-23 16:06:32.033000,GUESTUSER,2015-06-23 16:03:53.652000
1293923,18377,RCF,1982-12-30,2015-06-25,Jason Donahue,1,0,GUESTUSER,2015-06-25 11:19:31.481000,GUESTUSER,2015-06-25 11:19:31.481000
1293954,18383,ACF,1993-05-26,2029-12-31, ,1,16,CAROLREEVES,2015-07-15 12:49:44.621000,GUESTUSER,2015-06-30 13:28:39.123000
1294397,18394,PSY,2009-09-01,2000-09-01,Prairie St John,1,30,PJHEID,2015-08-12 13:09:59.376000,GUESTUSER,2015-08-07 12:17:57.226000
1284987,17902,PRT,2012-05-07,1999-12-31,Kristine Carpen,1,31,DOMINICKNGANTOU,2014-07-22 12:52:00.481000,guestUser,2014-05-28 11:56:57.576000
1154037,17904,ACF,2013-10-01,2019-05-29,,1,2,B-Term-Prov-Trigger_2573853.00,2019-06-06 18:01:27.191097,JMLAGRO,2014-05-29 12:59:00.254000
1172061,17907,6,2013-10-01,1999-12-31,,1,3,PJHEID,2016-04-18 10:02:07.583000,PJHEID,2014-05-30 11:30:52.247000
1171444,17915,NRS,2013-10-01,1999-12-31,Kristen Tryba,1,0,KWOODALL,2014-06-04 08:59:47.810000,KWOODALL,2014-06-04 08:59:47.810000
1171414,17916,NRS,2013-10-01,1999-12-31,Kurt Stoner,1,2,THENDERSON,2015-08-12 08:34:11.381000,ZOEASANDY,2014-06-04 13:39:41.718000
1285560,17924,NRS,2013-10-31,1999-12-31,Ivan Mitchell,1,17,SHERSAYLER,2014-07-22 13:01:05.276000,guestUser,2014-06-10 14:07:08.081000
1288478,17934,NRS,2013-10-31,1999-12-31,Trevor Tompkins,1,15,SHERSAYLER,2014-07-22 13:09:30.339000,guestUser,2014-06-12 09:52:36.008000
1288533,17935,PSY,1985-01-01,1999-12-31,ND State Hosp,1,32,NAKARRIABELL,2014-07-18 11:08:19.160000,guestUser,2014-06-12 14:29:05.284000
1288664,17944,NRS,2013-01-01,1999-12-31,Dru Fischgrabe,1,22,BRENDAPEREZESCOB,2014-06-17 12:45:26.974000,guestUser,2014-06-13 13:45:56.180000
1288819,17957,ACF,1966-07-01,1999-12-31,Harborview Med,1,10,JMLAGRO,2014-08-14 08:24:26.239000,guestUser,2014-06-19 11:56:58.571000
1171396,17966,NRS,2013-10-01,1999-12-31,,1,3,DMOCK,2015-10-21 09:13:48.785000,PJHEID,2014-06-24 23:24:31.629000
1289078,17970,ACF,2043-10-21,1999-12-31, ,1,27,JOYSPEZIALE,2014-07-15 15:50:57.020000,guestUser,2014-06-25 16:23:29.297000
1171439,17971,NRS,2013-10-01,1999-12-31,,1,5,CHLHARMON,2017-01-16 10:20:49.682000,KWOODALL,2014-06-25 17:22:33.936000
1154810,17972,ACF,2013-10-01,1999-12-01,Theo Stoller,1,6,THENDERSON,2015-08-14 14:28:54.494000,KWOODALL,2014-06-26 09:31:42.748000
1154810,17973,NRS,2013-10-01,1999-12-01,Theo Stoller,1,6,THENDERSON,2015-08-14 14:28:54.495000,KWOODALL,2014-06-26 09:31:42.748000
1172015,17982,6,2013-10-01,1999-12-31,Tony Hanson,1,4,THENDERSON,2015-08-13 13:07:41.141000,ZULEIMARUIZ,2014-06-26 13:54:24.563000
1167489,17996,PSY,2013-10-01,1999-12-31,ND State Hosp,1,1,JMLAGRO,2014-12-15 10:38:29.368000,JUDITHSZEGEDI,2014-07-01 14:11:39.692000
1171410,17997,NRS,2013-10-01,1999-12-31,Emmy Tretter,1,3,THENDERSON,2015-08-13 13:01:55.753000,JOYSPEZIALE,2014-07-01 17:38:00.378000
1172001,17999,6,2013-10-01,2014-12-31,Mark Ulrich,1,3,JMLAGRO,2015-07-20 08:49:37.103000,BRENDAPEREZESCOB,2014-07-03 14:50:57.888000
1289415,18007,ACF,1954-01-01,1999-09-09, ,1,10,JMLAGRO,2014-07-28 08:41:35.357000,guestUser,2014-07-09 10:49:42.535000
1159856,18008,ACF,2013-10-01,2021-10-27,TANYA SHARP,1,5,B-Term-Prov-Trigger_4039502.00,2021-10-27 18:03:33.709530,DOMINICKNGANTOU,2014-07-11 10:22:58.369000
1289560,18014,ACF,1998-08-01,2000-01-01, ,1,6,JOYSPEZIALE,2014-08-26 17:44:45.597000,guestUser,2014-07-15 08:25:49.704000
1172030,18015,6,2013-10-01,2022-07-16,,1,5,B-Term-Prov-Trigger_1346356.00,2025-04-21 18:01:04.794404,SHERSAYLER,2014-07-15 10:24:09.764000
1153862,18021,ACF,2013-10-01,1999-12-31,Peter Jacobson,1,1,MMANYGUNS,2015-03-05 15:27:14.122000,RACHELSPANGENBER,2014-07-17 12:39:12.467000
1289735,18024,ACF,2012-01-01,1999-12-31,Les Urvand,1,10,ESTHERSHAHPAR,2015-02-13 15:08:04.137000,guestUser,2014-07-21 11:34:08.725000
1003087,18027,PRT,2013-10-01,2019-07-31,Kristine Carpen,1,2,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:10.632203,DOMINICKNGANTOU,2014-07-22 12:50:49.726000
1154839,18031,ACF,2013-10-01,1999-12-31,TANYA SHARP,1,3,JMLAGRO,2015-08-04 10:28:23.621000,DOMINICKNGANTOU,2014-07-22 16:44:46.761000
1289815,18037,6,1984-04-03,1999-12-31, ,1,22,NAKARRIABELL,2014-08-14 10:11:02.221000,guestUser,2014-07-24 13:13:37.043000
1153997,18039,PSY,2013-10-01,2016-09-11,Richard P. Stad,1,7,B-Term-Prov-Trigger_1341216.00,2017-03-16 18:00:40.135129,BRENDAPEREZESCOB,2014-07-25 12:17:19.298000
1000075,18040,ACF,2013-10-01,2017-10-01,,1,4,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.725836,IFRANKHAN,2014-07-25 15:59:39.863000
1153927,18043,ACF,2013-10-01,1999-12-31,Barbara Joers,1,3,MMANYGUNS,2015-05-28 14:11:44.284000,PJHEID,2014-07-29 11:19:07.703000
1154777,18045,REH,2013-10-01,2017-12-31,,1,5,B-Term-Prov-Trigger_1806955.00,2018-01-31 18:01:04.797418,JMLAGRO,2014-07-30 11:20:31.455000
1290046,18052,REH,2014-06-01,1999-12-31,,1,23,RRUD,2015-11-05 12:28:24.347000,GUESTUSER,2014-08-06 12:42:58.539000
1290166,18072,REH,2009-01-01,1999-12-31, ,1,8,JMLAGRO,2014-08-29 08:23:29.493000,GUESTUSER,2014-08-13 15:25:18.511000
1290321,18082,6,1998-01-01,1999-12-31,William May,1,8,KWOODALL,2014-09-18 12:51:59.547000,GUESTUSER,2014-08-21 12:40:25.867000
1290324,18083,ACF,2013-10-21,2015-12-31,AL KOHLER,1,17,B-Term-Prov-Trigger_2353279.00,2019-01-18 18:00:58.701316,GUESTUSER,2014-08-21 13:59:47.220000
1290353,18085,6,1998-01-01,1999-12-31,William May,1,12,KWOODALL,2014-09-26 10:46:53.192000,GUESTUSER,2014-08-22 14:24:24.043000
1153955,18102,ACF,2013-10-01,1999-12-31,,1,2,AYARBROUGH,2016-02-22 14:26:29.772000,KWOODALL,2014-09-05 16:48:49.613000
1172058,18137,6,2013-10-01,1999-12-31,Nancy Andrews,1,3,JMLAGRO,2015-07-20 08:54:13.046000,BRENDAPEREZESCOB,2014-10-02 14:03:49.197000
1290875,18138,ACF,2014-05-12,2021-11-17,,1,25,B-Term-Prov-Trigger_4075957.00,2021-11-17 18:06:08.580722,GUESTUSER,2014-10-03 13:17:34.082000
1291063,18152,REH,2014-11-28,2015-06-30,michael Iken,1,23,CR1906_SUP_PROV_DT_NEW,2015-09-15 11:35:41.000000,GUESTUSER,2014-10-21 11:11:09.844000
1292377,18218,6,1953-09-11,1999-12-31, ,1,25,BRENDAPEREZESCOB,2015-02-10 10:59:26.764000,GUESTUSER,2015-01-30 08:59:16.067000
1293948,18382,6,2013-11-01,1999-12-31, ,1,13,ESTHERSHAHPAR,2015-07-10 15:28:21.221000,GUESTUSER,2015-06-30 11:20:05.861000
1154868,18386,ACF,2014-12-27,2014-12-31,,1,2,B-Term-Prov-Trigger_2396066.00,2019-02-15 18:00:56.171739,PJHEID,2015-07-16 18:07:47.195000
1294537,18396,REH,1990-05-01,1999-12-31, ,1,12,PJHEID,2015-08-19 09:44:05.490000,GUESTUSER,2015-08-14 15:59:09.036000
1153805,17914,ACF,2013-10-01,1999-12-31,,1,2,AYARBROUGH,2016-03-08 11:15:16.214000,KWOODALL,2014-06-04 08:07:54.079000
1153854,17927,6,2013-10-01,2024-08-04,Marie Petersen,1,1,B-Term-Prov-Trigger_1451454.00,2025-07-03 18:01:49.893860,JMLAGRO,2014-06-11 08:07:20.013000
1001831,17930,NRS,2013-10-01,2016-12-31,Susan Ager,1,2,B-Term-Prov-Trigger_2456973.00,2019-03-25 18:00:53.920191,JMLAGRO,2014-06-11 10:58:49.143000
1288476,17933,PSY,1985-01-01,1999-12-31,ND State Hosp,1,14,JMLAGRO,2014-12-24 09:49:30.536000,guestUser,2014-06-12 09:29:15.712000
1183545,17954,RCF,2013-10-01,2019-09-30,Baird Sundeen,1,4,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:10.632203,ZULEIMARUIZ,2014-06-17 12:19:55.833000
1172018,17959,6,2013-10-01,1999-12-31,Denise Tiggelaa,1,3,JMLAGRO,2015-07-20 08:45:18.986000,KARINARUIZ,2014-06-20 10:13:00.320000
1154809,17967,NRS,2013-10-01,1999-12-31,,1,4,RRUD,2017-01-13 12:54:55.636000,KWOODALL,2014-06-25 10:26:40.789000
1277765,18009,6,2014-07-01,2014-12-31,Jeanine Uran,1,31,CR1906_SUP_PROV_DT,2015-06-29 14:31:42.728000,guestUser,2014-07-11 13:10:17.580000
1153806,18019,ACF,2013-10-01,1999-12-31,DORIS BROWN,1,2,JMLAGRO,2015-08-05 09:50:14.543000,JOYSPEZIALE,2014-07-16 18:24:24.098000
1171397,18020,NRS,2013-10-01,1999-12-31,,1,3,PJHEID,2015-11-05 15:55:05.511000,PJHEID,2014-07-17 09:46:44.415000
1171305,18023,PSY,2013-10-01,2021-10-27,ND State Hosp,1,2,B-Term-Prov-Trigger_4039502.00,2021-10-27 18:03:33.709530,NAKARRIABELL,2014-07-18 11:09:35.314000
1154814,18028,NRS,2013-10-01,1999-12-31,Ivan Mitchell,1,4,JMLAGRO,2015-08-04 10:27:46.722000,SHERSAYLER,2014-07-22 13:03:48.361000
1172006,18030,6,2013-10-01,1999-12-31,Trevor Tompkins,1,3,JMLAGRO,2015-07-20 08:51:33.059000,SHERSAYLER,2014-07-22 14:06:52.644000
1289676,18032,PRT,2013-10-31,1999-12-31, ,1,19,BRENDASOTO,2014-08-01 13:12:38.101000,guestUser,2014-07-23 17:18:21.111000
1155307,18084,REH,2013-10-01,2019-02-23,Karla Bruce,1,5,B-Term-Prov-Trigger_3224973.00,2020-07-02 18:06:00.709261,KARINARUIZ,2014-08-22 10:10:11.108000
